Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7387,US-2021-104085,06/16/2021,06/20/2021,Second Class,CU-10501,Client CU-10227,Consumer,United States,Arizona,Arizona,95385,West,OFF-BI-8386,Office Supplies,Binders,Standard Ring Binder,281.96,7,0.0,102.21
7388,US-2021-103585,09/24/2023,09/29/2023,Second Class,CU-10545,Client CU-10134,Corporate,United States,Colorado,Colorado,32636,West,OFF-FA-8387,Office Supplies,Fasteners,Ultra Stapler,173.04,7,0.0,13.21
7389,US-2023-102991,10/23/2020,10/27/2020,First Class,CU-10305,Client CU-10735,Corporate,United States,Arizona,Arizona,18229,West,FUR-CH-8388,Furniture,Chairs,Executive Office Chair,724.97,2,0.1,39.25
7390,US-2023-101035,04/27/2021,04/29/2021,First Class,CU-10601,Client CU-10033,Corporate,United States,Missouri,Missouri,35958,Central,FUR-TA-8389,Furniture,Tables,Pro Meeting Table,377.9,1,0.15,120.98
7391,US-2022-100150,02/28/2021,03/04/2021,Standard Class,CU-10156,Client CU-10267,Corporate,United States,Colorado,Colorado,38629,West,OFF-BI-8390,Office Supplies,Binders,Ultra Ring Binder,181.21,7,0.3,-21.45
7392,US-2021-100829,05/30/2021,06/03/2021,Standard Class,CU-10727,Client CU-10716,Consumer,United States,Virginia,Virginia,64554,East,OFF-BI-8391,Office Supplies,Binders,Ultra Ring Binder,146.5,6,0.15,11.06
7393,US-2022-101298,09/13/2023,09/15/2023,Standard Class,CU-10543,Client CU-10291,Consumer,United States,Virginia,Virginia,40256,East,TEC-AC-8392,Technology,Accessories,Ultra Wireless Mouse,1585.82,7,0.2,513.92
7394,US-2021-104885,07/27/2020,08/02/2020,Standard Class,CU-10218,Client CU-10377,Consumer,United States,Ohio,Ohio,20680,Central,TEC-AC-8393,Technology,Accessories,Ultra Wireless Mouse,2772.71,5,0.0,529.14
7395,US-2023-102331,09/26/2020,10/02/2020,Standard Class,CU-10775,Client CU-10630,Consumer,United States,New York,New York,52544,East,OFF-BI-8394,Office Supplies,Binders,Standard Ring Binder,159.01,5,0.0,19.25
7396,US-2020-102612,12/09/2020,12/13/2020,Standard Class,CU-10017,Client CU-10203,Consumer,United States,Pennsylvania,Pennsylvania,20306,East,OFF-PA-8395,Office Supplies,Paper,Classic Copy Paper Ream,209.47,4,0.0,81.13
7397,US-2022-102886,10/08/2022,10/11/2022,First Class,CU-10205,Client CU-10277,Corporate,United States,Massachusetts,Massachusetts,66265,East,TEC-PH-8396,Technology,Phones,Executive Smartphone,3306.62,6,0.0,717.05
7398,US-2022-100966,01/23/2021,01/24/2021,Same Day,CU-10604,Client CU-10017,Consumer,United States,North Carolina,North Carolina,78990,South,OFF-ST-8397,Office Supplies,Storage,Deluxe Storage Box,63.23,2,0.15,-4.03
7399,US-2022-102890,10/14/2020,10/15/2020,Standard Class,CU-10160,Client CU-10068,Consumer,United States,Nevada,Nevada,47837,West,OFF-LA-8398,Office Supplies,Labels,Standard Label Set,366.8,8,0.0,51.24
7400,US-2023-100979,05/26/2020,05/29/2020,Same Day,CU-10251,Client CU-10469,Home Office,United States,Oregon,Oregon,19967,West,TEC-CO-8399,Technology,Copiers,Compact Copier,1360.92,3,0.1,201.88
7401,US-2020-103280,11/25/2023,11/27/2023,First Class,CU-10216,Client CU-10402,Consumer,United States,Pennsylvania,Pennsylvania,63143,East,TEC-PH-8400,Technology,Phones,Pro Smartphone,3449.27,7,0.1,820.43
7402,US-2022-101146,03/02/2021,03/04/2021,Standard Class,CU-10762,Client CU-10397,Home Office,United States,Texas,Texas,14438,Central,TEC-MA-8401,Technology,Machines,Pro Label Printer,1162.25,2,0.0,109.02
7403,US-2021-103497,09/30/2022,10/06/2022,Standard Class,CU-10544,Client CU-10074,Consumer,United States,Maryland,Maryland,34110,East,OFF-LA-8402,Office Supplies,Labels,Compact Label Set,217.93,5,0.1,56.37
7404,US-2022-101594,04/19/2023,04/25/2023,Second Class,CU-10142,Client CU-10617,Consumer,United States,Tennessee,Tennessee,86998,South,FUR-BO-8403,Furniture,Bookcases,Deluxe Bookcase,459.68,3,0.0,132.71
7405,US-2022-101638,07/26/2023,07/31/2023,Standard Class,CU-10716,Client CU-10687,Consumer,United States,Alabama,Alabama,80654,South,OFF-PA-8404,Office Supplies,Paper,Standard Copy Paper Ream,221.62,5,0.15,25.46
7406,US-2022-101274,10/21/2022,10/25/2022,Second Class,CU-10076,Client CU-10338,Consumer,United States,Virginia,Virginia,39488,East,OFF-AR-8405,Office Supplies,Art,Pro Desk Organizer,49.06,1,0.0,-5.64
7407,US-2022-100366,11/30/2020,12/04/2020,Second Class,CU-10230,Client CU-10330,Consumer,United States,Maryland,Maryland,78383,East,OFF-ST-8406,Office Supplies,Storage,Premium Storage Box,119.21,2,0.0,6.95
7408,US-2020-100616,06/25/2022,06/30/2022,Second Class,CU-10744,Client CU-10184,Consumer,United States,Illinois,Illinois,65665,Central,OFF-LA-8407,Office Supplies,Labels,Standard Label Set,118.87,3,0.0,6.17
7409,US-2022-103766,03/11/2020,03/12/2020,Standard Class,CU-10771,Client CU-10080,Consumer,United States,Arizona,Arizona,96654,West,TEC-AC-8408,Technology,Accessories,Classic Wireless Mouse,2876.16,8,0.0,393.17
7410,US-2021-104509,03/09/2022,03/14/2022,Standard Class,CU-10309,Client CU-10673,Home Office,United States,Michigan,Michigan,39353,Central,OFF-LA-8409,Office Supplies,Labels,Ultra Label Set,477.98,8,0.15,-79.99
7411,US-2022-103414,02/01/2022,02/04/2022,Standard Class,CU-10554,Client CU-10441,Consumer,United States,New Jersey,New Jersey,61345,East,FUR-FU-8410,Furniture,Furnishings,Deluxe Desk Lamp,2099.34,8,0.0,575.71
7412,US-2023-100607,03/14/2020,03/15/2020,Second Class,CU-10127,Client CU-10480,Home Office,United States,Massachusetts,Massachusetts,99423,East,OFF-AR-8411,Office Supplies,Art,Premium Desk Organizer,197.62,5,0.0,0.18
7413,US-2022-102698,08/05/2021,08/08/2021,Standard Class,CU-10481,Client CU-10653,Consumer,United States,Nevada,Nevada,91236,West,TEC-AC-8412,Technology,Accessories,Pro Wireless Mouse,4243.64,7,0.0,673.84
7414,US-2023-101187,12/06/2023,12/12/2023,Second Class,CU-10487,Client CU-10029,Consumer,United States,Washington,Washington,12817,West,TEC-AC-8413,Technology,Accessories,Compact Wireless Mouse,533.77,1,0.0,70.88
7415,US-2022-104734,01/08/2023,01/13/2023,Standard Class,CU-10398,Client CU-10104,Consumer,United States,Massachusetts,Massachusetts,72711,East,OFF-AR-8414,Office Supplies,Art,Premium Desk Organizer,102.88,5,0.1,19.23
7416,US-2023-102483,06/01/2021,06/07/2021,Standard Class,CU-10278,Client CU-10058,Home Office,United States,Missouri,Missouri,45858,Central,FUR-FU-8415,Furniture,Furnishings,Pro Desk Lamp,1343.91,7,0.0,155.46
7417,US-2022-104310,11/30/2023,12/01/2023,Standard Class,CU-10527,Client CU-10220,Home Office,United States,Washington,Washington,29517,West,OFF-ST-8416,Office Supplies,Storage,Deluxe Storage Box,103.58,3,0.3,10.23
7418,US-2021-103657,02/18/2022,02/20/2022,Second Class,CU-10385,Client CU-10360,Consumer,United States,Arizona,Arizona,14999,West,TEC-CO-8417,Technology,Copiers,Executive Copier,1103.06,2,0.0,85.89
7419,US-2020-100940,05/30/2021,06/04/2021,Standard Class,CU-10104,Client CU-10483,Consumer,United States,Missouri,Missouri,53845,Central,OFF-AR-8418,Office Supplies,Art,Standard Desk Organizer,22.74,1,0.1,5.11
7420,US-2020-104660,01/21/2020,01/24/2020,Standard Class,CU-10017,Client CU-10491,Consumer,United States,Maryland,Maryland,49670,East,TEC-PH-8419,Technology,Phones,Ultra Smartphone,1132.02,2,0.1,251.04
7421,US-2021-101037,10/12/2022,10/15/2022,Standard Class,CU-10423,Client CU-10776,Home Office,United States,Washington,Washington,91707,West,FUR-FU-8420,Furniture,Furnishings,Executive Desk Lamp,2299.93,7,0.0,595.02
7422,US-2021-102661,07/02/2023,07/08/2023,Standard Class,CU-10170,Client CU-10010,Consumer,United States,Maryland,Maryland,36411,East,OFF-ST-8421,Office Supplies,Storage,Standard Storage Box,354.93,8,0.0,173.43
7423,US-2023-102015,08/26/2022,08/31/2022,Standard Class,CU-10723,Client CU-10004,Home Office,United States,Ohio,Ohio,52939,Central,TEC-AC-8422,Technology,Accessories,Premium Wireless Mouse,543.07,2,0.0,115.25
7424,US-2022-102546,07/02/2020,07/08/2020,Standard Class,CU-10382,Client CU-10417,Consumer,United States,Illinois,Illinois,89295,Central,OFF-ST-8423,Office Supplies,Storage,Compact Storage Box,398.23,7,0.15,92.36
7425,US-2020-101820,05/16/2023,05/22/2023,Standard Class,CU-10225,Client CU-10611,Corporate,United States,Pennsylvania,Pennsylvania,24206,East,TEC-AC-8424,Technology,Accessories,Classic Wireless Mouse,1211.5,3,0.0,-299.21
7426,US-2022-103038,09/14/2022,09/18/2022,First Class,CU-10701,Client CU-10583,Consumer,United States,Texas,Texas,57469,Central,OFF-LA-8425,Office Supplies,Labels,Classic Label Set,112.67,2,0.0,24.05
7427,US-2021-102853,07/19/2020,07/25/2020,Standard Class,CU-10606,Client CU-10663,Home Office,United States,Michigan,Michigan,23950,Central,OFF-LA-8426,Office Supplies,Labels,Pro Label Set,181.94,3,0.0,42.58
7428,US-2022-102758,02/02/2022,02/03/2022,Standard Class,CU-10741,Client CU-10720,Corporate,United States,Colorado,Colorado,16123,West,OFF-AR-8427,Office Supplies,Art,Standard Desk Organizer,60.13,1,0.0,19.73
7429,US-2022-102434,12/29/2020,12/30/2020,Standard Class,CU-10205,Client CU-10008,Home Office,United States,Oregon,Oregon,84721,West,OFF-AR-8428,Office Supplies,Art,Compact Desk Organizer,23.27,1,0.0,7.94
7430,US-2021-103225,06/23/2020,06/25/2020,First Class,CU-10091,Client CU-10198,Home Office,United States,California,California,47561,West,OFF-FA-8429,Office Supplies,Fasteners,Compact Stapler,96.09,3,0.0,20.0
7431,US-2023-100155,07/29/2021,08/04/2021,Standard Class,CU-10487,Client CU-10767,Corporate,United States,New York,New York,34478,East,OFF-BI-8430,Office Supplies,Binders,Deluxe Ring Binder,130.59,3,0.15,15.2
7432,US-2020-103692,11/02/2020,11/04/2020,Standard Class,CU-10128,Client CU-10479,Corporate,United States,Wisconsin,Wisconsin,50811,Central,FUR-CH-8431,Furniture,Chairs,Premium Office Chair,1096.26,5,0.1,578.95
7433,US-2021-101197,05/19/2021,05/22/2021,First Class,CU-10631,Client CU-10489,Home Office,United States,Louisiana,Louisiana,98343,South,OFF-AR-8432,Office Supplies,Art,Ultra Desk Organizer,185.29,4,0.1,16.07
7434,US-2023-102543,01/27/2023,01/30/2023,Standard Class,CU-10102,Client CU-10548,Consumer,United States,Washington,Washington,21013,West,FUR-TA-8433,Furniture,Tables,Ultra Meeting Table,1267.64,7,0.0,325.79
7435,US-2023-100407,10/27/2020,10/30/2020,Standard Class,CU-10515,Client CU-10530,Consumer,United States,Tennessee,Tennessee,38924,South,OFF-BI-8434,Office Supplies,Binders,Executive Ring Binder,126.01,4,0.0,16.99
7436,US-2022-102674,06/30/2023,07/05/2023,Standard Class,CU-10565,Client CU-10774,Corporate,United States,New York,New York,79803,East,OFF-PA-8435,Office Supplies,Paper,Ultra Copy Paper Ream,330.05,6,0.0,77.57
7437,US-2020-100720,12/19/2021,12/21/2021,First Class,CU-10446,Client CU-10073,Corporate,United States,Ohio,Ohio,55448,Central,TEC-CO-8436,Technology,Copiers,Compact Copier,2839.56,6,0.0,559.41
7438,US-2022-102006,08/02/2021,08/05/2021,Second Class,CU-10060,Client CU-10466,Corporate,United States,Utah,Utah,24080,West,OFF-LA-8437,Office Supplies,Labels,Pro Label Set,26.22,1,0.0,-0.23
7439,US-2023-101395,11/03/2021,11/05/2021,Second Class,CU-10696,Client CU-10120,Consumer,United States,Virginia,Virginia,58050,East,OFF-PA-8438,Office Supplies,Paper,Premium Copy Paper Ream,95.86,2,0.0,31.4
7440,US-2022-102974,12/12/2022,12/13/2022,Standard Class,CU-10380,Client CU-10322,Corporate,United States,Massachusetts,Massachusetts,26469,East,TEC-CO-8439,Technology,Copiers,Classic Copier,601.81,1,0.0,70.26
7441,US-2021-100477,06/03/2021,06/04/2021,First Class,CU-10126,Client CU-10263,Corporate,United States,Illinois,Illinois,48130,Central,OFF-BI-8440,Office Supplies,Binders,Executive Ring Binder,457.28,8,0.1,142.72
7442,US-2020-104324,09/14/2020,09/16/2020,Standard Class,CU-10616,Client CU-10376,Corporate,United States,Michigan,Michigan,79571,Central,TEC-AC-8441,Technology,Accessories,Pro Wireless Mouse,418.95,1,0.0,76.6
7443,US-2021-101769,04/08/2022,04/11/2022,Standard Class,CU-10170,Client CU-10007,Home Office,United States,California,California,95591,West,OFF-LA-8442,Office Supplies,Labels,Standard Label Set,215.18,7,0.0,21.85
7444,US-2023-104615,02/18/2023,02/20/2023,First Class,CU-10038,Client CU-10369,Consumer,United States,New York,New York,41430,East,TEC-PH-8443,Technology,Phones,Ultra Smartphone,688.53,3,0.15,218.04
7445,US-2022-101890,11/22/2021,11/24/2021,Second Class,CU-10642,Client CU-10744,Consumer,United States,Colorado,Colorado,25405,West,FUR-CH-8444,Furniture,Chairs,Pro Office Chair,508.99,2,0.15,220.06
7446,US-2020-104624,03/11/2022,03/17/2022,Second Class,CU-10779,Client CU-10366,Corporate,United States,North Carolina,North Carolina,84058,South,OFF-LA-8445,Office Supplies,Labels,Standard Label Set,168.5,3,0.15,13.24
7447,US-2020-101800,05/23/2022,05/27/2022,Standard Class,CU-10421,Client CU-10485,Home Office,United States,Maryland,Maryland,75649,East,OFF-ST-8446,Office Supplies,Storage,Compact Storage Box,197.33,5,0.0,-10.09
7448,US-2022-103318,03/18/2020,03/19/2020,First Class,CU-10005,Client CU-10255,Consumer,United States,Oregon,Oregon,33204,West,FUR-FU-8447,Furniture,Furnishings,Executive Desk Lamp,2001.41,6,0.2,-7.65
7449,US-2020-102292,09/12/2023,09/14/2023,Standard Class,CU-10668,Client CU-10351,Home Office,United States,Georgia,Georgia,83729,South,OFF-PA-8448,Office Supplies,Paper,Premium Copy Paper Ream,252.62,6,0.0,17.53
7450,US-2021-102441,12/17/2020,12/23/2020,Standard Class,CU-10576,Client CU-10709,Consumer,United States,Maryland,Maryland,43868,East,TEC-PH-8449,Technology,Phones,Deluxe Smartphone,1797.1,3,0.0,256.79
7451,US-2023-103231,06/23/2023,06/29/2023,Second Class,CU-10244,Client CU-10593,Consumer,United States,Colorado,Colorado,64680,West,FUR-BO-8450,Furniture,Bookcases,Standard Bookcase,1498.49,6,0.0,1.34
7452,US-2021-101333,10/14/2021,10/15/2021,First Class,CU-10338,Client CU-10424,Corporate,United States,Louisiana,Louisiana,76171,South,OFF-ST-8451,Office Supplies,Storage,Standard Storage Box,51.19,1,0.2,-1.11
7453,US-2023-101919,08/17/2023,08/19/2023,Standard Class,CU-10694,Client CU-10480,Consumer,United States,Texas,Texas,72898,Central,TEC-MA-8452,Technology,Machines,Premium Label Printer,561.78,1,0.2,95.17
7454,US-2023-104495,07/30/2023,08/03/2023,Standard Class,CU-10677,Client CU-10291,Corporate,United States,Virginia,Virginia,22849,East,OFF-FA-8453,Office Supplies,Fasteners,Deluxe Stapler,59.85,2,0.1,14.74
7455,US-2021-104137,09/30/2020,10/02/2020,Standard Class,CU-10497,Client CU-10737,Home Office,United States,Ohio,Ohio,47682,Central,FUR-FU-8454,Furniture,Furnishings,Premium Desk Lamp,1922.74,6,0.0,38.74
7456,US-2020-104404,12/16/2020,12/17/2020,Second Class,CU-10725,Client CU-10138,Consumer,United States,Arizona,Arizona,87240,West,OFF-PA-8455,Office Supplies,Paper,Pro Copy Paper Ream,286.45,5,0.0,92.79
7457,US-2023-103059,03/09/2022,03/14/2022,Standard Class,CU-10464,Client CU-10433,Home Office,United States,Oregon,Oregon,13500,West,OFF-FA-8456,Office Supplies,Fasteners,Standard Stapler,121.0,4,0.0,25.63
7458,US-2022-102502,11/01/2023,11/04/2023,First Class,CU-10423,Client CU-10361,Consumer,United States,Alabama,Alabama,23683,South,OFF-BI-8457,Office Supplies,Binders,Pro Ring Binder,339.85,8,0.1,121.71
7459,US-2023-101679,08/10/2020,08/13/2020,Standard Class,CU-10720,Client CU-10542,Consumer,United States,Wisconsin,Wisconsin,61786,Central,FUR-FU-8458,Furniture,Furnishings,Ultra Desk Lamp,566.11,4,0.3,-128.23
7460,US-2022-104546,09/16/2020,09/22/2020,Same Day,CU-10162,Client CU-10297,Consumer,United States,Texas,Texas,91262,Central,FUR-BO-8459,Furniture,Bookcases,Executive Bookcase,174.55,1,0.0,39.69
7461,US-2020-101500,04/15/2021,04/18/2021,Second Class,CU-10163,Client CU-10504,Corporate,United States,Utah,Utah,88038,West,OFF-FA-8460,Office Supplies,Fasteners,Standard Stapler,151.85,3,0.2,8.06
7462,US-2021-103549,09/09/2020,09/13/2020,Standard Class,CU-10746,Client CU-10038,Consumer,United States,Arizona,Arizona,93509,West,OFF-PA-8461,Office Supplies,Paper,Ultra Copy Paper Ream,48.01,1,0.0,15.57
7463,US-2021-100605,06/11/2021,06/13/2021,Standard Class,CU-10447,Client CU-10131,Consumer,United States,North Carolina,North Carolina,82007,South,OFF-PA-8462,Office Supplies,Paper,Compact Copy Paper Ream,38.23,1,0.0,9.4
7464,US-2023-100335,05/19/2022,05/20/2022,First Class,CU-10644,Client CU-10744,Consumer,United States,Ohio,Ohio,10540,Central,OFF-PA-8463,Office Supplies,Paper,Compact Copy Paper Ream,61.67,1,0.0,16.54
7465,US-2023-101803,07/27/2020,08/02/2020,Second Class,CU-10772,Client CU-10281,Home Office,United States,Minnesota,Minnesota,66650,Central,TEC-CO-8464,Technology,Copiers,Executive Copier,2188.78,6,0.0,392.94
7466,US-2023-102251,12/13/2021,12/17/2021,Standard Class,CU-10402,Client CU-10200,Corporate,United States,California,California,16855,West,OFF-LA-8465,Office Supplies,Labels,Premium Label Set,422.33,7,0.0,-114.29
7467,US-2023-100059,04/26/2023,04/29/2023,Standard Class,CU-10437,Client CU-10549,Consumer,United States,Ohio,Ohio,73891,Central,OFF-BI-8466,Office Supplies,Binders,Standard Ring Binder,141.27,4,0.1,10.94
7468,US-2021-104777,03/31/2023,04/02/2023,Second Class,CU-10195,Client CU-10329,Consumer,United States,New Jersey,New Jersey,44558,East,OFF-AR-8467,Office Supplies,Art,Deluxe Desk Organizer,27.75,1,0.0,6.67
7469,US-2023-103355,08/27/2021,08/28/2021,Standard Class,CU-10755,Client CU-10513,Home Office,United States,Massachusetts,Massachusetts,41247,East,FUR-BO-8468,Furniture,Bookcases,Pro Bookcase,1389.09,7,0.1,-10.05
7470,US-2021-104673,07/14/2022,07/16/2022,Second Class,CU-10284,Client CU-10524,Corporate,United States,Nevada,Nevada,34975,West,OFF-LA-8469,Office Supplies,Labels,Deluxe Label Set,74.55,2,0.0,15.42
7471,US-2022-102390,01/14/2022,01/20/2022,Standard Class,CU-10243,Client CU-10113,Home Office,United States,Nevada,Nevada,37191,West,OFF-ST-8470,Office Supplies,Storage,Deluxe Storage Box,336.56,7,0.0,56.68
7472,US-2021-100633,07/29/2023,08/01/2023,Standard Class,CU-10042,Client CU-10219,Consumer,United States,Washington,Washington,62810,West,FUR-FU-8471,Furniture,Furnishings,Ultra Desk Lamp,2156.47,7,0.0,662.46
7473,US-2021-103013,06/05/2022,06/11/2022,Standard Class,CU-10706,Client CU-10765,Consumer,United States,Tennessee,Tennessee,76003,South,OFF-AR-8472,Office Supplies,Art,Classic Desk Organizer,178.79,4,0.0,18.01
7474,US-2022-103042,12/28/2022,01/02/2023,Standard Class,CU-10038,Client CU-10713,Home Office,United States,Arizona,Arizona,32877,West,TEC-PH-8473,Technology,Phones,Premium Smartphone,742.21,3,0.2,-134.87
7475,US-2020-103464,01/06/2022,01/12/2022,Standard Class,CU-10757,Client CU-10639,Consumer,United States,California,California,41248,West,FUR-CH-8474,Furniture,Chairs,Premium Office Chair,231.45,1,0.15,169.22
7476,US-2023-102903,09/06/2023,09/09/2023,Standard Class,CU-10466,Client CU-10386,Corporate,United States,Missouri,Missouri,48360,Central,OFF-PA-8475,Office Supplies,Paper,Deluxe Copy Paper Ream,208.68,5,0.0,62.72
7477,US-2020-101564,01/15/2023,01/19/2023,Standard Class,CU-10032,Client CU-10224,Consumer,United States,Maryland,Maryland,23894,East,TEC-CO-8476,Technology,Copiers,Premium Copier,2520.68,8,0.3,436.72
7478,US-2023-100967,06/14/2023,06/15/2023,First Class,CU-10005,Client CU-10236,Corporate,United States,California,California,45186,West,OFF-ST-8477,Office Supplies,Storage,Pro Storage Box,82.74,2,0.1,10.94
7479,US-2021-102961,09/17/2023,09/20/2023,Standard Class,CU-10172,Client CU-10334,Consumer,United States,Maryland,Maryland,40512,East,OFF-FA-8478,Office Supplies,Fasteners,Classic Stapler,160.21,4,0.0,31.41
7480,US-2022-100194,10/17/2020,10/23/2020,First Class,CU-10113,Client CU-10404,Consumer,United States,Oregon,Oregon,35047,West,TEC-AC-8479,Technology,Accessories,Pro Wireless Mouse,900.75,2,0.1,181.28
